left,right
2.85,2.88
2.8449999999999998,2.875
2.8433333333333333,2.8666666666666667
2.8375,2.8625
2.834,2.8579999999999997
2.8316666666666666,2.853333333333333
2.8285714285714283,2.8485714285714283
2.8262499999999995,2.8437499999999996
2.8244444444444436,2.8399999999999994
2.8219999999999996,2.8369999999999993
2.813636363636363,2.833636363636363
2.7699999999999996,2.823333333333333
2.7351648351648348,2.8159340659340657
2.707244897959183,2.8108163265306123
2.6848571428571426,2.8075238095238095
2.6669642857142857,2.805714285714286
2.6527731092436975,2.805126050420168
2.6416666666666666,2.8055555555555554
2.6331578947368417,2.806842105263158
2.626857142857143,2.8088571428571427
2.6224489795918364,2.811496598639456
2.6196753246753244,2.8146753246753247
2.6183229813664597,2.8183229813664594
2.6182142857142856,2.822380952380952
2.6191999999999998,2.8268
2.6211538461538457,2.831538461538462
2.6239682539682536,2.8365608465608467
2.6275510204081627,2.841836734693878
2.6318226600985217,2.847339901477833
2.636714285714285,2.85304761904762
2.642165898617511,2.8589400921658994
2.6481249999999994,2.865000000000001
2.654545454545454,2.871212121212122
2.6607219251336893,2.8770588235294126
2.666675324675324,2.882571428571429
2.672424242424242,2.887777777777778
2.677985257985257,2.8927027027027026
2.683373205741626,2.8973684210526316
2.688601398601398,2.9017948717948716
2.6936818181818176,2.9059999999999997
2.6986252771618617,2.9099999999999993
2.7034415584415576,2.913809523809523
2.7081395348837205,2.9174418604651153
2.712727272727272,2.92090909090909
2.721777777777777,2.9246666666666656
2.728043478260869,2.9286956521739125
2.733404255319148,2.932340425531914
2.740208333333333,2.9358333333333326
2.746530612244898,2.939183673469387
2.7529999999999997,2.9421999999999993
2.7573999999999996,2.9461999999999993
2.7617999999999996,2.9503999999999997
2.766399999999999,2.9547999999999996
2.7705999999999995,2.9591999999999996
2.7753999999999994,2.9635999999999996
2.78,2.9681999999999995
2.785,2.9729999999999994
2.79,2.9778
2.7942,2.9825999999999997
2.7982,2.9874
2.8032,2.9921999999999995
2.8169999999999997,2.9985999999999997
2.8298571428571426,3.0046571428571425
2.842371428571428,3.010371428571428
2.8533428571428567,3.015742857142856
2.8643714285714283,3.0207714285714276
2.8750571428571425,3.0254571428571415
2.8853999999999997,3.0297999999999985
2.8953999999999995,3.033799999999998
2.9046571428571424,3.037457142857141
2.911971428571428,3.0411714285714266
2.916342857142857,3.0443428571428552
2.9235714285714276,3.047171428571427
2.931257142857142,3.0494571428571415
2.938599999999999,3.051399999999999
2.945399999999999,3.052999999999999
2.9516571428571416,3.054457142857142
2.9575714285714274,3.0555714285714277
2.963142857142856,3.056342857142856
2.9681714285714276,3.056971428571428
2.972657142857142,3.057257142857143
2.976799999999999,3.0574
2.9803999999999986,3.0572000000000004
2.983909090909089,3.0572000000000004
2.987527272727271,3.057400000000001
2.991054545454544,3.057600000000001
2.9944909090909078,3.0578000000000016
2.9980363636363627,3.0582000000000016
3.0014909090909083,3.0588000000000015
3.005054545454544,3.059400000000002
3.0089272727272713,3.0602000000000023
3.0131090909090896,3.061400000000002
3.018599999999999,3.0632000000000024
3.0237999999999987,3.0644000000000022
3.0233999999999988,3.065600000000002
3.025399999999999,3.066600000000002
3.027799999999999,3.068000000000002
3.029399999999999,3.069600000000002
3.030599999999999,3.0714000000000024
3.0317999999999987,3.073400000000002
3.033199999999999,3.0758000000000014
3.034599999999999,3.078200000000001
3.0357999999999987,3.080800000000001
3.037599999999999,3.0836000000000015
3.0395999999999987,3.086400000000001
3.041999999999998,3.089000000000001
3.0439999999999983,3.091600000000001
3.045799999999998,3.0942000000000007
3.0483999999999982,3.0966000000000005
3.051199999999998,3.0989999999999998
3.0543999999999976,3.1014
3.0575999999999977,3.1039999999999996
3.0609999999999973,3.1064
3.0639999999999974,3.1085999999999996
3.067999999999998,3.1107999999999993
3.0711999999999984,3.112999999999999
3.0741999999999985,3.115199999999999
3.0765999999999987,3.117399999999998
3.078599999999999,3.119599999999998
3.081199999999999,3.1217999999999977
3.085599999999999,3.1235999999999975
3.0917999999999988,3.1255999999999973
3.0943999999999994,3.127599999999997
3.0959999999999996,3.129799999999997
3.0974,3.1319999999999966
3.0988000000000007,3.1341999999999963
3.100400000000001,3.136199999999996
3.101800000000001,3.1383999999999963
3.1030000000000006,3.1405999999999965
3.1038000000000006,3.1427999999999963
3.1050000000000004,3.144999999999996
3.105800000000001,3.147199999999996
3.106800000000001,3.149599999999996
3.107400000000001,3.151799999999996
3.1080000000000014,3.153999999999996
3.1094000000000013,3.1561999999999957
3.110600000000001,3.158399999999995
3.111400000000001,3.1605999999999947
3.110800000000001,3.162399999999995
3.1101466666666675,3.163799999999995
3.109240000000001,3.158199999999995
3.1080800000000006,3.152899999999995
3.105666666666667,3.147699999999995
3.1036000000000006,3.1437999999999953
3.103080000000001,3.140199999999995
3.1025066666666676,3.1370999999999953
3.102280000000001,3.134499999999995
3.101400000000001,3.132399999999995
3.101266666666667,3.1307999999999954
3.100880000000001,3.1301999999999954
3.1004400000000008,3.1291999999999955
3.100346666666668,3.128799999999996
3.1004000000000014,3.128799999999996
3.100800000000001,3.126999999999996
3.088200000000001,3.1259999999999963
3.0762500000000013,3.1253999999999964
3.0653500000000014,3.124799999999996
3.055500000000001,3.124399999999996
3.046500000000001,3.1239999999999966
3.038550000000001,3.1238899999999967
3.0314500000000013,3.124269999999997
3.0252000000000017,3.124939999999997
3.020000000000002,3.1260999999999965
3.0158500000000017,3.127749999999997
3.012550000000002,3.129689999999997
3.0103000000000013,3.1319199999999974
3.008900000000001,3.1344399999999975
