left,right
3.4,3.18
3.4,3.185
3.3966666666666665,3.186666666666667
3.395,3.1900000000000004
3.3939999999999997,3.1940000000000004
3.391666666666666,3.196666666666667
3.3885714285714283,3.2
3.3874999999999997,3.2025
3.3855555555555554,3.2055555555555557
3.382,3.2090000000000005
3.380909090909091,3.212727272727273
3.3799999999999994,3.2158333333333338
3.3792307692307686,3.2192307692307693
3.3778571428571422,3.2228571428571433
3.3739999999999997,3.2273333333333336
3.3624999999999994,3.2300000000000004
3.3511764705882348,3.232352941176471
3.3422222222222215,3.2338888888888895
3.3336842105263154,3.2347368421052636
3.3254999999999995,3.2355000000000005
3.3180952380952378,3.2361904761904765
3.311363636363636,3.2363636363636363
3.304782608695652,3.236521739130435
3.2987499999999996,3.23625
3.2935999999999996,3.2356
3.292692307692307,3.2361538461538464
3.2911111111111104,3.2362962962962962
3.2896428571428564,3.2357142857142853
3.287931034482758,3.2351724137931033
3.2863333333333324,3.234333333333333
3.2848387096774183,3.2332258064516126
3.283437499999999,3.2321874999999998
3.282121212121211,3.231212121212121
3.280882352941175,3.23
3.2797142857142845,3.229142857142857
3.2788888888888876,3.2283333333333335
3.2786486486486472,3.227837837837838
3.2784210526315776,3.228684210526316
3.2717948717948704,3.2294871794871796
3.2702499999999985,3.2302500000000003
3.268780487804877,3.2309756097560975
3.2647619047619036,3.231904761904762
3.2630232558139523,3.232790697674419
3.262954545454544,3.2336363636363643
3.2622222222222206,3.234444444444445
3.2626086956521725,3.235217391304349
3.2636170212765943,3.235957446808512
3.2637499999999986,3.236666666666668
3.263877551020407,3.237346938775512
3.265199999999999,3.2378000000000013
3.262799999999999,3.239400000000001
3.260399999999999,3.240800000000001
3.258399999999999,3.242200000000001
3.2565999999999997,3.2434000000000007
3.2554000000000003,3.2444000000000006
3.2540000000000004,3.2454
3.253,3.2462
3.2522,3.247
3.2512,3.2476
3.2510000000000003,3.2479999999999993
3.2510000000000003,3.2483999999999997
3.2510000000000003,3.2488
3.2506,3.2492
3.2485999999999997,3.2495999999999996
3.244999999999999,3.2498
3.2437999999999994,3.2504000000000004
3.2428,3.2510000000000003
3.2415999999999996,3.2516000000000003
3.2401999999999997,3.2524
3.2396,3.253
3.238,3.2534000000000005
3.2362000000000006,3.2540000000000004
3.2352000000000007,3.2544
3.2354000000000007,3.2546000000000004
3.2374000000000014,3.2542
3.238200000000001,3.2534000000000005
3.239800000000001,3.2528
3.2416000000000014,3.2524
3.240600000000001,3.252
3.242000000000001,3.2516
3.2436000000000007,3.2514
3.2452000000000005,3.2514
3.2470000000000003,3.2514
3.2490000000000006,3.2516
3.2512,3.2518000000000002
3.2534000000000005,3.2522
3.2554000000000003,3.2525999999999997
3.2576,3.2524
3.264,3.2524
3.2659999999999996,3.2526000000000006
3.2679999999999993,3.2530000000000006
3.2723999999999993,3.2532000000000005
3.2749999999999995,3.2536
3.2761999999999993,3.2542
3.2799999999999994,3.255
3.2829999999999995,3.2562
3.2849999999999993,3.2574
3.287799999999999,3.2588
3.290599999999999,3.2603999999999997
3.2923999999999984,3.2624
3.2953999999999986,3.2646
3.2985999999999986,3.2670000000000003
3.3015999999999988,3.2694000000000005
3.3047999999999984,3.2720000000000002
3.307599999999998,3.274800000000001
3.310799999999998,3.277800000000001
3.3139999999999983,3.2810000000000006
3.317199999999998,3.284400000000001
3.320799999999998,3.287600000000001
3.323999999999998,3.2910000000000013
3.3263999999999982,3.294000000000001
3.3287999999999984,3.2968000000000006
3.3315999999999986,3.2994000000000003
3.3359999999999985,3.301600000000001
3.3427999999999987,3.3034000000000003
3.349599999999999,3.3051999999999997
3.3565999999999985,3.3067999999999995
3.3633999999999986,3.3085999999999998
3.3705999999999983,3.3102
3.376999999999999,3.312
