2.54,2.5,0,0
2.54,2.51,0,0
2.54,2.52,0,0
2.55,2.53,0,0
2.56,2.54,0,0
2.57,2.55,0,0
2.58,2.57,0,0
2.62,2.61,0,0
2.61,2.59,0,0
2.61,2.58,0,0
2.62,2.6,0,0
2.63,2.6,0,0
2.62,2.61,0,0
2.63,2.62,0,0
2.65,2.62,0,0
2.66,2.62,0,0
2.66,2.63,0,0
2.67,2.64,0,0
2.66,2.66,0,0
2.64,2.66,0,0
2.65,2.67,0,0
2.66,2.68,0,0
2.66,2.69,0,0
2.7,2.69,0,0
2.71,2.71,0,0
2.71,2.71,0,0
2.71,2.72,0,0
2.79,2.75,0,0
2.82,2.77,0,0
2.83,2.79,0,0
2.82,2.79,0,0
2.82,2.79,0,0
2.84,2.8,0,0
2.84,2.81,0,0
2.86,2.82,0,0
2.86,2.83,0,0
2.87,2.83,0,0
2.87,2.83,0,0
2.86,2.85,0,0
2.87,2.85,0,0
2.89,2.86,0,0
2.9,2.87,0,0
2.89,2.88,0,0
2.9,2.88,0,0
2.9,2.88,0,0
2.89,2.88,0,0
2.9,2.88,0,0
2.91,2.88,0,0
2.92,2.87,0,0
2.85,2.88,0,0
,2.81,4,0
,,4,4
,,4,4
,,4,4
,,4,4
,,4,4
,,4,4
,,4,4
,,4,4
,2.69,4,0
,2.82,4,0
2.41,2.81,0,0
2.62,2.81,0,0
2.78,2.81,0,0
2.82,2.8,0,0
2.82,2.79,0,0
2.82,2.79,0,0
2.83,2.79,0,0
2.82,2.8,0,0
2.82,2.8,0,0
2.83,2.8,0,0
2.84,2.81,0,0
2.86,2.82,0,0
2.86,2.83,0,0
2.87,2.84,0,0
2.89,2.86,0,0
2.9,2.87,0,0
2.92,2.88,0,0
2.94,2.9,0,0
2.95,2.92,0,0
2.97,2.93,0,0
2.99,2.95,0,0
3,2.96,0,0
3.01,2.97,0,0
3.02,3,0,0
3.03,3.01,0,0
3.03,3.01,0,0
3.03,3.03,0,0
3.03,3.03,0,0
3.04,3.03,0,0
3.04,3.04,0,0
3.04,3.04,0,0
3.04,3.05,0,0
3.04,3.04,0,0
3.03,3.03,0,0
3.03,3.03,0,0
3.03,3.03,0,0
3.03,3.02,0,0
3.01,3.01,0,0
3,3.01,0,0
