2.47,2.52,0,0
2.48,2.53,0,0
2.46,2.53,0,0
2.5,2.53,0,0
2.6,2.53,0,0
2.5,2.54,0,0
2.49,2.54,0,0
2.51,2.54,0,0
2.47,2.53,0,0
2.46,2.52,0,0
2.42,2.51,0,0
2.44,2.51,0,0
2.43,2.5,0,0
2.42,2.49,0,0
2.39,2.47,0,0
2.39,2.45,0,0
2.37,2.44,0,0
2.34,2.43,0,0
2.38,2.48,0,0
2.33,2.4,0,0
2.49,2.42,0,0
,2.4,4,0
,2.37,4,0
,,4,4
,,4,4
,,4,4
,,4,4
,,4,4
,,4,4
,,4,4
,,4,4
,,4,4
,,4,4
,,4,4
,,4,4
,,4,4
,,4,4
,,4,4
,,4,4
,,4,4
,,4,4
,,4,4
2.52,2.42,0,0
,,4,4
,,4,4
,,4,4
,,4,4
,,4,4
,,4,4
,,4,4
,,4,4
,,4,4
,,4,4
2.52,2.45,0,0
2.54,2.45,0,0
2.55,2.46,0,0
2.55,2.47,0,0
2.55,2.47,0,0
2.56,2.49,0,0
2.56,2.48,0,0
2.56,2.48,0,0
2.55,2.47,0,0
2.55,2.47,0,0
2.54,2.46,0,0
2.54,2.46,0,0
2.53,2.46,0,0
2.53,2.46,0,0
2.53,2.45,0,0
2.53,2.46,0,0
2.52,2.46,0,0
2.53,2.46,0,0
2.53,2.47,0,0
2.53,2.47,0,0
2.53,2.49,0,0
2.55,2.47,0,0
2.55,2.47,0,0
2.55,2.48,0,0
2.55,2.47,0,0
2.56,2.49,0,0
2.57,2.49,0,0
2.57,2.49,0,0
2.57,2.49,0,0
2.57,2.49,0,0
2.57,2.49,0,0
2.57,2.49,0,0
2.58,2.49,0,0
2.57,2.49,0,0
2.58,2.5,0,0
2.62,2.54,0,0
2.62,2.57,0,0
2.6,2.56,0,0
2.61,2.57,0,0
2.61,2.57,0,0
2.61,2.56,0,0
2.62,2.56,0,0
2.63,2.57,0,0
2.63,2.58,0,0
2.63,2.59,0,0
2.64,2.59,0,0
2.65,2.6,0,0
2.67,2.61,0,0
2.68,2.62,0,0
2.69,2.63,0,0
2.7,2.64,0,0
2.72,2.65,0,0
2.72,2.66,0,0
2.73,2.68,0,0
2.74,2.69,0,0
2.76,2.7,0,0
2.77,2.71,0,0
2.78,2.72,0,0
2.79,2.73,0,0
2.8,2.74,0,0
2.81,2.76,0,0
2.83,2.77,0,0
2.86,2.79,0,0
2.81,2.81,0,0
,2.78,4,0
,,4,4
,,4,4
,,4,4
,,4,4
,,4,4
,,4,4
,,4,4
,,4,4
,,4,4
,2.77,4,0
1.94,2.9,0,0
2.16,2.97,0,0
2.54,2.96,0,0
2.88,2.96,0,0
2.98,2.96,0,0
2.98,2.96,0,0
2.99,2.96,0,0
3,2.97,0,0
